No,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
16738,19.0,21.0,17.0,51.0,600.0,19.0,-6.0,1034.0,-22.5,0.0,3.2
16739,19.0,32.0,20.0,40.0,600.0,30.0,-4.0,1033.0,-22.6,0.0,3.1
16740,13.0,13.0,13.0,31.0,500.0,40.0,-2.0,1033.0,-22.6,0.0,4.0
16741,11.0,11.0,7.0,24.0,400.0,49.0,-2.2,1033.4,-22.8,0.0,4.6
16742,13.0,13.0,6.0,22.0,300.0,50.0,1.0,1027.0,-22.1,0.0,3.2
16743,15.0,15.0,5.0,24.0,300.0,53.0,2.0,1029.0,-22.8,0.0,2.2
16744,13.0,13.0,6.0,22.0,300.0,55.0,3.0,1027.0,-22.8,0.0,4.1
16745,12.0,12.0,6.0,24.0,300.0,52.0,2.0,1029.0,-23.6,0.0,2.7
16746,11.0,13.0,7.0,31.0,400.0,44.0,2.0,1027.0,-22.0,0.0,2.3
16747,13.0,16.0,7.0,36.0,400.0,37.0,0.0,1027.0,-20.9,0.0,1.2
16748,22.0,39.0,11.0,75.0,800.0,4.0,-5.2,1030.5,-21.3,0.0,0.4
16749,30.0,48.0,17.0,81.0,1100.0,2.0,13.584607417568478,1011.8469198246108,3.1230624357950005,0.06742095651181372,1.708496433666191
16750,45.0,60.0,25.0,84.0,1400.0,2.0,-7.0,1029.0,-19.3,0.0,0.4
16751,42.0,62.0,26.0,84.0,1500.0,2.0,-7.0,1031.0,-16.7,0.0,0.6
16752,42.0,57.0,24.0,84.0,1600.0,2.0,-4.3,1032.3,-21.0,0.0,0.6
16753,33.0,38.0,21.0,79.0,1200.0,2.0,-8.0,1029.0,-17.4,0.0,0.3
16754,39.0,46.0,25.0,80.0,1100.0,2.0,-8.0,1030.0,-16.1,0.0,0.2
16755,26.0,28.0,14.0,70.0,700.0,4.0,-5.0,1030.0,-18.8,0.0,1.8
16756,14.0,14.0,10.0,52.0,500.0,14.0,-4.0,1033.0,-20.3,0.0,1.8
16757,12.0,14.0,9.0,35.0,500.0,30.0,-5.0,1032.0,-20.3,0.0,1.1
16758,11.0,11.0,13.0,33.0,500.0,30.0,-5.0,1028.0,-19.9,0.0,0.9
16759,13.0,13.0,9.0,32.0,500.0,32.0,-5.0,1028.0,-20.7,0.0,1.9
16760,11.0,11.0,9.0,39.0,400.0,27.0,-5.0,1030.0,-20.3,0.0,1.2
16761,8.0,9.0,8.0,50.0,400.0,18.0,-5.0,1028.0,-20.3,0.0,2.2
16762,12.0,17.0,9.0,54.0,600.0,16.0,-5.0,1031.0,-20.7,0.0,1.8
16763,19.0,28.0,10.0,46.0,600.0,24.0,-2.0,1033.0,-19.5,0.0,1.3
16764,16.0,26.0,12.0,40.0,600.0,31.0,-1.0,1029.0,-20.6,0.0,2.9
16765,14.0,14.0,10.0,34.0,500.0,39.0,0.0,1027.0,-20.9,0.0,1.5
16766,17.0,17.0,7.0,37.0,500.0,41.0,1.0,1027.0,-20.7,0.0,1.0
16767,22.0,22.0,7.0,44.0,600.0,39.0,2.0,1026.0,-19.9,0.0,2.2
16768,30.0,30.0,10.0,58.0,700.0,30.0,1.0,1026.0,-20.1,0.0,1.7
16769,36.0,40.0,16.0,63.0,800.0,27.0,1.0,1026.0,-20.1,0.0,1.6
16770,40.0,46.0,17.0,64.0,800.0,25.0,0.0,1027.0,-19.8,0.0,2.0
16771,40.0,50.0,20.0,66.0,900.0,24.0,0.0,1027.0,-20.3,0.0,1.9
16772,47.0,52.0,20.0,56.0,1000.0,28.0,0.0,1027.0,-19.8,0.0,2.9
16773,50.0,56.0,18.0,56.0,900.0,27.0,0.0,1025.0,-19.2,0.0,1.7
16774,55.0,55.0,18.0,60.0,900.0,23.0,0.0,1023.0,-18.7,0.0,1.9
16775,72.0,80.0,33.0,88.0,1300.0,5.0,0.0,1026.0,-18.7,0.0,1.4
16776,106.0,112.0,52.0,94.0,1800.0,3.0,0.0,1025.0,-17.7,0.0,1.4
16777,117.0,118.0,52.0,86.0,1700.0,7.0,-1.0,1025.0,-16.8,0.0,0.8
16778,140.0,140.0,66.0,82.0,1900.0,5.0,-1.0,1027.0,-15.6,0.0,1.0
16779,149.0,169.0,53.0,70.0,1800.0,10.0,-2.0,1026.0,-15.1,0.0,0.7
16780,115.0,115.0,42.0,57.0,1500.0,15.0,-1.0,1026.0,-14.9,0.0,1.5
16781,96.0,125.0,20.0,42.0,1200.0,23.0,-2.0,1020.0,-9.4,0.0,1.3
16782,99.0,99.0,12.0,46.0,1200.0,17.0,-2.0,1022.0,-6.7,0.0,1.4
16783,90.0,90.0,15.0,44.0,1200.0,18.0,-3.0,1021.0,-7.9,0.0,1.6
16784,86.0,86.0,16.0,52.0,1200.0,11.0,-2.0,1025.0,-7.1,0.0,1.7
16785,74.0,78.0,18.0,61.0,1300.0,4.0,-2.0,1024.0,-7.1,0.0,1.9
16786,76.0,80.0,22.0,60.0,1400.0,4.0,-2.0,1022.0,-7.1,0.0,0.5
16787,92.0,95.0,36.0,58.0,1500.0,8.0,-1.0,1022.0,-7.6,0.0,2.2
16788,108.0,108.0,40.0,59.0,1700.0,12.0,0.0,1026.0,-7.3,0.0,1.7
16789,115.0,115.0,40.0,65.0,1700.0,16.0,3.0,1020.0,-12.9,0.0,0.9
16790,72.0,72.0,27.0,47.0,1200.0,35.0,4.0,1019.0,-18.9,0.0,4.9
16791,12.0,12.0,6.0,20.0,400.0,54.0,4.0,1024.0,-18.9,0.0,3.1
16792,13.0,16.0,5.0,19.0,300.0,58.0,4.0,1021.0,-19.6,0.0,3.1
16793,8.0,13.0,5.0,21.0,300.0,57.0,3.0,1019.0,-20.4,0.0,4.2
16794,8.0,14.0,5.0,22.0,400.0,55.0,3.0,1021.0,-19.1,0.0,3.0
16795,9.0,14.0,7.0,27.0,400.0,50.0,2.0,1023.0,-19.3,0.0,4.1
16796,12.0,24.0,12.0,34.0,500.0,42.0,1.0,1023.0,-19.5,0.0,3.3
16797,15.0,24.0,10.0,38.0,500.0,38.0,0.0,1024.0,-19.2,0.0,2.2
16798,12.0,24.0,8.0,36.0,500.0,39.0,0.0,1024.0,-18.7,0.0,2.1
16799,7.0,12.0,5.0,38.0,400.0,36.0,-1.0,1025.0,-19.1,0.0,2.8
16800,9.0,9.0,3.0,32.0,400.0,40.0,-2.0,1025.0,-19.9,0.0,2.7
16801,12.0,12.0,3.0,26.0,300.0,45.0,-2.0,1029.0,-19.5,0.0,2.7
16802,5.0,5.0,3.0,23.0,300.0,46.0,-4.0,1025.0,-20.7,0.0,2.4
16803,10.0,12.0,14.0,31.0,400.0,36.0,-4.0,1029.0,-19.9,0.0,2.0
16804,13.0,14.0,17.0,37.0,400.0,32.0,-5.0,1029.0,-20.3,0.0,1.7
16805,13.0,13.0,24.0,34.0,500.0,31.0,-5.0,1025.0,-20.3,0.0,2.5
16806,11.0,14.0,30.0,27.0,500.0,36.0,-5.0,1027.0,-20.7,0.0,1.9
16807,8.0,13.0,31.0,25.0,500.0,41.0,-6.0,1026.0,-20.8,0.0,0.7
16808,14.0,14.0,32.0,35.0,500.0,33.0,-7.0,1031.0,-20.6,0.0,1.0
16809,14.0,19.0,27.0,57.0,600.0,17.0,-5.0,1031.0,-20.7,0.0,2.1
16810,15.0,21.0,27.0,55.0,600.0,19.0,-4.0,1034.0,-20.7,0.0,2.1
16811,13.0,22.0,28.0,37.0,600.0,34.0,-1.0,1029.0,-20.1,0.0,2.2
16812,14.0,18.0,21.0,33.0,600.0,40.0,0.0,1033.0,-20.9,0.0,3.1
16813,16.0,16.0,11.0,23.0,400.0,50.0,1.0,1032.0,-21.4,0.0,2.1
16814,14.0,14.0,12.0,22.0,400.0,53.0,0.6,1031.7,-21.7,0.0,4.3
16815,14.0,14.0,8.0,21.0,400.0,53.0,3.0,1029.0,-23.7,0.0,3.2
16816,10.0,10.0,6.0,21.0,300.0,55.0,3.0,1030.0,-22.8,0.0,3.3
16817,11.0,13.0,6.0,21.0,400.0,55.0,3.0,1028.0,-23.7,0.0,3.9
16818,7.0,15.0,7.0,23.0,400.0,51.0,3.0,1031.0,-22.8,0.0,2.2
16819,9.0,14.0,9.0,28.0,500.0,45.0,1.0,1031.0,-22.8,0.0,1.4
16820,15.0,26.0,12.0,48.0,700.0,26.0,1.0,1029.0,-22.8,0.0,1.4
16821,15.0,27.0,20.0,52.0,700.0,20.0,-1.0,1031.0,-22.4,0.0,0.3
16822,21.0,30.0,19.0,62.0,800.0,11.0,-2.0,1032.0,-22.0,0.0,1.3
16823,18.0,22.0,11.0,56.0,600.0,15.0,-2.0,1034.0,-22.6,0.0,0.7
16824,9.0,17.0,9.0,52.0,500.0,19.0,-2.0,1031.0,-21.5,0.0,1.3
16825,13.0,15.0,12.0,53.0,600.0,19.0,-2.0,1035.0,-22.6,0.0,2.0
16826,11.0,13.0,9.0,44.0,500.0,26.0,-4.0,1035.0,-24.3,0.0,2.4
16827,9.0,13.0,8.0,44.0,500.0,24.0,-5.0,1032.0,-22.0,0.0,1.0
16828,13.0,18.0,14.0,51.0,500.0,16.0,-6.0,1035.0,-22.0,0.0,1.5
16829,16.0,20.0,26.0,62.0,700.0,6.0,-8.0,1035.0,-21.8,0.0,0.8
16830,14.0,19.0,31.0,52.0,600.0,14.0,-5.3,1035.2,-22.8,0.0,2.6
16831,10.0,13.0,14.0,48.0,600.0,18.0,-8.0,1032.0,-22.2,0.0,1.7
16832,11.0,11.0,9.0,43.0,400.0,23.0,-7.0,1036.0,-22.1,0.0,0.9
16833,7.0,16.0,14.0,57.0,500.0,11.0,-7.0,1035.0,-21.7,0.0,1.4
16834,14.0,23.0,20.0,57.0,600.0,12.0,-5.0,1034.0,-22.0,0.0,1.0
16835,17.0,17.0,21.0,44.0,600.0,24.0,-2.0,1034.0,-22.0,0.0,2.0
16836,14.0,16.0,25.0,42.0,700.0,28.0,0.0,1032.0,-21.6,0.0,2.0
16837,20.0,21.0,24.0,42.0,800.0,33.0,2.0,1031.0,-22.0,0.0,1.9
16838,18.0,20.0,22.0,41.0,800.0,39.0,3.0,1034.0,-22.8,0.0,1.7
16839,22.0,22.0,18.0,39.0,700.0,42.0,4.0,1032.0,-23.9,0.0,1.4
16840,12.0,12.0,11.0,32.0,500.0,47.0,4.0,1031.0,-23.9,0.0,0.8
16841,12.0,12.0,8.0,32.0,500.0,46.0,4.0,1027.0,-23.9,0.0,0.9
16842,22.0,25.0,12.0,49.0,700.0,31.0,3.0,1028.0,-22.0,0.0,3.0
16843,39.0,55.0,18.0,67.0,1000.0,21.0,1.0,1028.0,-21.4,0.0,2.2
16844,67.0,85.0,29.0,73.0,1300.0,19.0,0.0,1033.0,-19.2,0.0,1.8
16845,82.0,98.0,33.0,82.0,1500.0,12.0,-1.0,1030.0,-19.6,0.0,1.5
16846,104.0,119.0,39.0,91.0,1700.0,9.0,-4.0,1031.0,-19.9,0.0,1.3
16847,118.0,130.0,46.0,102.0,2000.0,2.0,-6.0,1033.0,-19.0,0.0,0.2
16848,133.0,137.0,55.0,101.0,2300.0,2.0,-7.0,1032.0,-16.4,0.0,1.0
16849,125.0,135.0,48.0,97.0,2900.0,2.0,-8.0,1032.0,-14.4,0.0,0.5
16850,100.0,104.0,38.0,95.0,2400.0,2.0,-9.0,1028.0,-15.2,0.0,0.8
16851,68.0,68.0,42.0,88.0,1800.0,2.0,-9.0,1033.0,-14.8,0.0,0.8
16852,88.0,105.0,69.0,92.0,2500.0,2.0,-10.0,1032.0,-16.9,0.0,0.0
16853,98.0,102.0,75.0,86.0,2600.0,3.0,-10.0,1029.0,-16.1,0.0,0.3
16854,60.0,60.0,34.0,72.0,1500.0,2.0,-10.0,1028.0,-15.9,0.0,0.7
16855,34.0,34.0,35.0,72.0,1200.0,2.0,-10.0,1029.0,-15.5,0.0,0.4
16856,32.0,32.0,24.0,68.0,1000.0,2.0,-10.0,1031.0,-14.6,0.0,0.4
16857,29.0,31.0,23.0,69.0,1000.0,2.0,-6.0,1029.0,-17.7,0.0,1.9
16858,51.0,59.0,55.0,77.0,1800.0,3.0,-5.0,1030.0,-20.3,0.0,1.2
16859,45.0,46.0,42.0,65.0,1300.0,7.0,-2.0,1032.0,-19.9,0.0,1.7
16860,41.0,41.0,43.0,61.0,1200.0,11.0,0.0,1033.0,-20.3,0.0,1.1
16861,43.0,43.0,54.0,62.0,1300.0,14.0,1.0,1031.0,-20.1,0.0,1.1
16862,45.0,45.0,48.0,65.0,1200.0,16.0,3.0,1026.0,-20.4,0.0,1.2
16863,41.0,41.0,29.0,62.0,1000.0,22.0,3.0,1028.0,-20.4,0.0,1.4
16864,64.0,64.0,29.0,75.0,1100.0,22.0,4.0,1026.0,-19.6,0.0,2.2
16865,90.0,96.0,42.0,82.0,1400.0,22.0,3.0,1025.0,-19.1,0.0,1.0
16866,111.0,122.0,55.0,84.0,1600.0,26.0,3.0,1028.0,-16.7,0.0,1.3
16867,123.0,131.0,67.0,107.0,2100.0,8.0,1.0,1026.0,-16.0,0.0,1.6
16868,121.0,132.0,78.0,108.0,2200.0,2.0,-1.0,1027.0,-15.3,0.0,1.2
16869,125.0,142.0,72.0,107.0,2300.0,2.0,-2.0,1027.0,-14.1,0.0,0.8
16870,124.0,133.0,74.0,106.0,2200.0,2.0,-4.0,1028.0,-15.3,0.0,0.0
16871,123.0,125.0,81.0,105.0,2200.0,2.0,-5.0,1025.0,-16.2,0.0,0.8
16872,132.0,132.0,76.0,105.0,2300.0,2.0,-5.0,1025.0,-17.2,0.0,0.3
16873,143.0,143.0,77.0,107.0,2600.0,2.0,-6.0,1030.0,-17.7,0.0,0.4
16874,167.0,167.0,81.0,112.0,3200.0,2.0,-3.8,1029.8,-14.6,0.0,0.5
16875,154.0,154.0,83.0,108.0,3200.0,2.0,-4.0,1026.0,-17.6,0.0,1.2
16876,130.0,133.0,86.0,102.0,3700.0,3.0,-4.0,1028.0,-17.6,0.0,1.2
16877,164.0,175.0,94.0,106.0,4900.0,4.0,-4.0,1029.0,-17.9,0.0,1.3
16878,176.0,184.0,90.0,110.0,4400.0,3.0,-5.0,1026.0,-16.8,0.0,1.1
16879,153.0,153.0,74.0,95.0,3300.0,2.0,-5.0,1026.0,-17.8,0.0,1.3
16880,114.0,114.0,70.0,94.0,2500.0,2.0,-6.0,1026.0,-17.4,0.0,1.3
16881,103.0,104.0,65.0,95.0,2500.0,2.0,-6.0,1026.0,-17.4,0.0,1.0
16882,88.0,90.0,63.0,83.0,2100.0,2.0,-4.0,1030.0,-17.9,0.0,1.1
16883,76.0,76.0,57.0,73.0,1600.0,4.0,-1.0,1025.0,-17.3,0.0,1.1
16884,89.0,89.0,58.0,77.0,1800.0,6.0,1.0,1026.0,-16.9,0.0,1.2
16885,101.0,101.0,51.0,80.0,1800.0,10.0,2.0,1027.0,-17.5,0.0,1.2
16886,131.0,131.0,58.0,89.0,1800.0,12.0,2.0,1023.0,-17.0,0.0,1.9
16887,140.0,140.0,62.0,97.0,2000.0,13.0,3.0,1023.0,-16.7,0.0,0.8
16888,139.0,139.0,65.0,101.0,1900.0,12.0,3.0,1024.0,-17.3,0.0,0.8
16889,142.0,142.0,74.0,116.0,2100.0,8.0,3.0,1023.0,-16.2,0.0,1.5
16890,149.0,149.0,71.0,114.0,1900.0,9.0,3.0,1028.0,-15.2,0.0,0.9
16891,137.0,137.0,61.0,103.0,1800.0,11.0,2.0,1023.0,-15.1,0.0,0.9
16892,145.0,145.0,66.0,106.0,1800.0,7.0,1.0,1025.0,-13.9,0.0,1.2
16893,164.0,164.0,76.0,107.0,2100.0,4.0,2.0,1025.0,-10.5,0.0,2.8
16894,131.0,172.0,38.0,61.0,1400.0,35.0,1.0,1027.0,-5.9,0.0,3.3
16895,114.0,122.0,19.0,55.0,1300.0,34.0,0.0,1026.0,-2.7,0.0,2.4
16896,130.0,130.0,17.0,74.0,1500.0,15.0,0.0,1029.0,-2.9,0.0,1.6
16897,127.0,127.0,20.0,82.0,1500.0,10.0,-1.0,1027.0,-3.8,0.0,1.1
16898,115.0,115.0,22.0,81.0,1400.0,9.0,-2.0,1026.0,-4.2,0.0,0.0
16899,143.0,143.0,24.0,87.0,1700.0,2.0,-2.0,1023.0,-3.7,0.0,0.0
16900,157.0,157.0,30.0,92.0,2000.0,2.0,-2.0,1023.0,-4.3,0.0,0.6
16901,161.0,161.0,33.0,98.0,2300.0,2.0,-5.0,1025.0,-6.8,0.0,0.5
16902,168.0,168.0,33.0,95.0,2600.0,2.0,-5.0,1025.0,-6.4,0.0,0.0
16903,164.0,164.0,26.0,95.0,3700.0,2.0,-6.0,1027.0,-7.8,0.0,0.4
16904,169.0,169.0,24.0,97.0,3900.0,2.0,-7.0,1024.0,-9.1,0.0,0.7
16905,175.0,175.0,24.0,96.0,4000.0,2.0,-7.0,1028.0,-9.1,0.0,0.8
16906,183.0,183.0,32.0,98.0,3800.0,2.0,-5.0,1029.0,-7.9,0.0,0.7
16907,197.0,197.0,48.0,110.0,4500.0,2.0,1.0,1029.0,-6.8,0.0,0.8
16908,190.0,190.0,71.0,115.0,3600.0,5.0,3.0,1027.0,-9.0,0.0,1.3
16909,146.0,146.0,66.0,88.0,2400.0,19.0,6.0,1025.0,-10.7,0.0,3.9
16910,99.0,99.0,42.0,46.0,1200.0,55.0,7.0,1023.0,-11.2,0.0,3.2
16911,64.0,64.0,28.0,27.0,800.0,72.0,8.0,1023.0,-11.4,0.0,3.7
16912,59.0,59.0,24.0,28.0,800.0,71.0,8.0,1026.0,-11.9,0.0,4.5
16913,52.0,52.0,22.0,28.0,700.0,69.0,8.0,1025.0,-13.0,0.0,1.7
16914,44.0,44.0,16.0,32.0,600.0,63.0,7.0,1022.0,-15.8,0.0,2.5
16915,25.0,25.0,12.0,30.0,500.0,59.0,6.0,1021.0,-18.0,0.0,4.4
16916,16.0,16.0,12.0,41.0,500.0,43.0,5.0,1024.0,-17.4,0.0,3.1
16917,15.0,18.0,10.0,35.0,500.0,48.0,4.0,1026.0,-17.0,0.0,1.8
16918,6.0,6.0,7.0,29.0,400.0,54.0,3.0,1024.0,-16.7,0.0,2.4
16919,14.0,27.0,11.0,34.0,500.0,46.0,3.0,1029.0,-16.2,0.0,4.0
16920,15.0,49.0,15.0,24.0,400.0,51.0,1.0,1025.0,-16.9,0.0,6.2
16921,19.0,42.0,15.0,24.0,400.0,48.0,0.0,1029.0,-16.4,0.0,2.3
16922,10.0,30.0,10.0,20.0,400.0,48.0,-1.0,1027.0,-16.0,0.0,1.9
16923,13.0,24.0,15.0,24.0,400.0,42.0,-1.0,1027.0,-16.0,0.0,3.1
16924,12.0,15.0,15.0,25.0,500.0,40.0,-1.0,1026.0,-16.4,0.0,2.4
16925,12.0,12.0,16.0,16.0,400.0,50.0,-1.0,1026.0,-15.6,0.0,2.7
16926,10.0,11.0,16.0,15.0,400.0,52.0,-1.0,1026.0,-16.0,0.0,2.3
16927,11.0,11.0,17.0,18.0,400.0,50.0,-2.0,1026.0,-16.5,0.0,2.7
16928,8.0,8.0,15.0,27.0,400.0,43.0,-2.0,1027.0,-16.9,0.0,3.8
16929,13.0,13.0,18.0,41.0,400.0,31.0,-2.0,1025.0,-17.3,0.0,1.5
16930,11.0,11.0,25.0,47.0,600.0,28.0,0.0,1026.0,-16.8,0.0,1.9
16931,10.0,10.0,22.0,38.0,500.0,38.0,1.1,1029.1,-17.8,0.0,4.8
16932,11.0,11.0,16.0,28.0,400.0,50.0,3.0,1028.0,-17.8,0.0,2.9
16933,8.0,12.0,9.0,28.0,400.0,51.0,3.0,1027.0,-18.4,0.0,3.6
16934,10.0,10.0,5.0,25.0,400.0,54.0,3.7,1026.4,-17.9,0.0,4.3
16935,11.0,12.0,7.0,28.0,400.0,52.0,6.0,1022.0,-18.0,0.0,3.1
16936,10.0,16.0,6.0,24.0,300.0,60.0,6.0,1024.0,-17.3,0.0,3.3
16937,11.0,40.0,6.0,23.0,300.0,63.0,6.0,1024.0,-16.6,0.0,5.3
16938,7.0,52.0,6.0,22.0,300.0,62.0,6.0,1023.0,-15.3,0.0,4.6
16939,14.0,77.0,4.0,28.0,300.0,59.0,3.0,1023.0,-16.7,0.0,5.4
16940,14.0,111.0,2.0,28.0,300.0,61.0,3.0,1028.0,-15.7,0.0,3.7
16941,12.0,45.0,2.0,28.0,300.0,60.0,3.0,1028.0,-15.2,0.0,3.9
16942,12.0,26.0,2.0,25.0,300.0,61.0,2.0,1030.0,-15.1,0.0,3.8
16943,10.0,20.0,2.0,25.0,300.0,58.0,1.0,1029.0,-15.5,0.0,3.4
16944,5.0,10.0,3.0,27.0,300.0,54.0,1.0,1027.0,-15.1,0.0,2.4
16945,11.0,13.0,6.0,40.0,400.0,43.0,1.0,1028.0,-14.7,0.0,2.8
16946,11.0,13.0,7.0,43.0,400.0,38.0,1.0,1031.0,-14.7,0.0,1.7
16947,14.0,14.0,8.0,38.0,400.0,40.0,0.0,1027.0,-15.2,0.0,2.0
16948,9.0,9.0,6.0,39.0,400.0,40.0,0.0,1031.0,-15.2,0.0,1.7
16949,8.0,8.0,8.0,38.0,400.0,39.0,-1.0,1027.0,-13.9,0.0,0.7
16950,8.0,12.0,12.0,39.0,400.0,37.0,-1.0,1026.0,-13.9,0.0,1.3
16951,8.0,11.0,17.0,38.0,400.0,40.0,-1.0,1029.0,-14.6,0.0,1.4
16952,8.0,16.0,22.0,57.0,500.0,24.0,-5.0,1027.0,-14.9,0.0,0.3
16953,10.0,19.0,24.0,74.0,700.0,10.0,-5.0,1030.0,-11.6,0.0,0.6
16954,16.0,23.0,24.0,74.0,800.0,11.0,-1.0,1031.0,-12.9,0.0,0.2
16955,19.0,29.0,17.0,51.0,700.0,31.0,3.0,1030.0,-15.2,0.0,1.4
16956,18.0,19.0,17.59094149754264,42.0,500.0,36.0,4.0,1029.0,-15.9,0.0,1.7
16957,26.0,26.0,17.59094149754264,58.0,1271.294377232746,33.0,5.0,1026.0,-15.0,0.0,1.6
16958,30.0,31.0,19.0,56.0,1271.294377232746,37.0,6.0,1023.0,-14.7,0.0,1.7
16959,29.0,29.0,16.0,48.0,900.0,55.79504428314302,6.0,1026.0,-15.3,0.0,1.1
16960,33.0,33.0,17.0,44.0,600.0,55.79504428314302,7.0,1024.0,-15.1,0.0,2.2
16961,37.0,37.0,17.0,57.901642517076006,600.0,55.0,7.0,1022.0,-15.1,0.0,2.7
16962,40.0,43.0,17.0,57.901642517076006,600.0,40.0,6.0,1024.0,-15.3,0.0,2.3
16963,40.0,52.0,20.0,65.0,800.0,41.0,4.0,1024.0,-15.3,0.0,2.1
16964,52.0,64.0,20.0,75.0,1000.0,29.0,3.0,1024.0,-15.2,0.0,1.7
16965,57.0,77.0,24.0,92.0,1200.0,15.0,3.0,1020.0,-15.2,0.0,2.1
16966,68.0,82.0,31.0,97.0,1400.0,10.0,3.0,1022.0,-14.7,0.0,1.4
16967,77.0,86.0,37.0,100.0,1400.0,6.0,0.0,1023.0,-13.3,0.0,1.3
16968,67.0,74.0,32.0,99.0,1300.0,7.0,-2.0,1022.0,-10.3,0.0,0.8
16969,63.0,68.0,26.0,94.0,1300.0,6.0,-4.0,1023.0,-12.0,0.0,0.5
16970,63.0,69.0,25.0,98.0,1700.0,2.0,-5.0,1022.0,-10.6,0.0,0.6
16971,59.0,67.0,26.0,94.0,1400.0,2.0,-5.0,1022.0,-11.8,0.0,0.6
16972,53.0,61.0,22.0,89.0,1500.0,2.0,-6.0,1018.0,-11.1,0.0,0.7
16973,58.0,61.0,20.0,86.0,2100.0,2.0,-6.0,1017.0,-11.5,0.0,0.4
16974,58.0,71.0,19.0,86.0,2700.0,3.0,-6.0,1015.0,-10.4,0.0,0.9
16975,68.0,80.0,20.0,89.0,4100.0,2.0,-7.0,1017.0,-11.0,0.0,0.6
16976,78.0,106.0,23.0,100.0,4800.0,3.0,-7.0,1016.0,-11.2,0.0,0.2
16977,79.0,94.0,27.0,106.0,4800.0,3.0,-7.0,1016.0,-11.2,0.0,0.1
16978,79.0,95.0,36.0,110.0,4500.0,3.0,-1.0,1017.0,-8.5,0.0,1.4
16979,56.0,56.0,54.0,90.0,2300.0,55.79504428314302,4.0,1020.0,-13.4,0.0,2.3
16980,49.0,53.0,53.0,86.0,1800.0,14.0,7.0,1015.0,-13.3,0.0,1.8
16981,51.0,51.0,17.59094149754264,85.0,1271.294377232746,19.0,8.0,1018.0,-14.3,0.0,1.6
16982,43.0,43.0,17.59094149754264,67.0,1271.294377232746,31.0,10.0,1017.0,-14.0,0.0,1.6
16983,32.0,32.0,18.0,61.0,3200.0,55.79504428314302,10.0,1014.0,-14.0,0.0,1.0
16984,60.0,60.0,28.0,57.901642517076006,1400.0,55.79504428314302,10.0,1013.0,-14.0,0.0,2.0
16985,99.0,109.0,32.0,57.901642517076006,1600.0,28.0,8.0,1012.0,-14.3,0.0,2.8
16986,98.0,103.0,31.0,84.0,1400.0,37.0,7.0,1012.0,-14.5,0.0,2.7
16987,89.0,98.0,32.0,85.0,1400.0,37.0,5.0,1011.0,-14.5,0.0,1.9
16988,106.0,119.0,42.0,111.0,1500.0,17.0,5.0,1013.0,-13.9,0.0,2.1
16989,118.0,124.0,52.0,123.0,1700.0,6.0,4.0,1013.0,-12.5,0.0,0.0
16990,112.0,123.0,51.0,120.0,1800.0,6.0,1.0,1013.0,-11.4,0.0,1.1
16991,115.0,132.0,49.0,120.0,2000.0,4.0,-1.0,1016.0,-10.6,0.0,0.3
16992,106.0,123.0,40.0,117.0,2300.0,3.0,-2.0,1016.0,-10.6,0.0,1.1
16993,86.0,86.0,46.0,104.0,2000.0,3.0,3.0,1015.0,-13.3,0.0,1.6
16994,45.0,54.0,32.0,65.0,1200.0,14.0,6.0,1015.0,-13.6,0.0,4.5
16995,7.0,17.0,16.0,24.0,500.0,42.0,4.0,1016.0,-13.8,0.0,2.4
16996,10.0,22.0,11.0,21.0,400.0,50.0,3.0,1017.0,-13.8,0.0,1.6
16997,9.0,9.0,3.0,20.0,300.0,63.0,3.0,1021.0,-14.2,0.0,2.4
16998,3.0,5.0,3.0,16.0,200.0,71.0,3.0,1017.0,-16.7,0.0,5.2
16999,8.0,28.0,8.0,22.0,400.0,64.0,3.0,1022.0,-15.2,0.0,3.7
17000,6.0,17.0,16.0,26.0,400.0,56.0,2.0,1020.0,-16.0,0.0,3.1
17001,8.0,14.0,18.0,30.0,400.0,51.0,2.0,1021.0,-17.0,0.0,4.2
17002,12.0,17.0,20.0,37.0,500.0,45.0,2.0,1024.0,-16.5,0.0,2.8
17003,16.0,23.0,34.0,38.0,600.0,44.0,2.0,1027.0,-16.5,0.0,3.1
17004,11.0,15.0,19.0,32.0,400.0,51.0,2.0,1022.0,-18.1,0.0,4.5
17005,10.0,16.0,10.0,28.0,400.0,55.0,2.0,1024.0,-18.7,0.0,2.8
17006,8.0,8.0,11.0,23.0,300.0,60.0,3.0,1026.0,-20.4,0.0,1.9
17007,13.0,13.0,5.0,23.0,300.0,59.0,3.0,1025.0,-22.8,0.0,2.2
17008,12.0,36.0,5.0,23.0,300.0,58.0,2.1,1026.9,-16.9,0.0,3.1
17009,12.0,12.0,4.0,25.0,300.0,59.0,3.0,1027.0,-24.7,0.0,2.8
17010,4.0,18.0,2.0,21.0,200.0,62.0,3.0,1028.0,-25.8,0.0,2.9
17011,7.0,15.0,2.0,25.0,300.0,57.0,1.0,1026.0,-27.3,0.0,3.1
17012,7.0,24.0,2.0,25.0,300.0,57.0,0.0,1026.0,-26.1,0.0,2.5
17013,7.0,22.0,2.0,27.0,300.0,53.0,-1.0,1031.0,-26.0,0.0,3.5
17014,10.0,26.0,3.0,31.0,300.0,50.0,-2.0,1028.0,-25.3,0.0,2.5
